ID,division,name,engName,pinyinName,bottom,superior
1,110000,北京,,beijing,FALSE,0
2,110101,东城区,,dongchengqu,1,110000
3,110102,西城区,,xichengqu,1,110000
4,110103,崇文区,,chongwenqu,1,110000
5,110104,宣武区,,xuanwuqu,1,110000
6,110105,朝阳区,,chaoyangqu,1,110000
7,110106,丰台区,,fengtaiqu,1,110000
8,110107,石景山区,,shijingshanqu,1,110000
9,110108,海淀区,,haidianqu,1,110000
10,110109,门头沟区,,mentougouqu,1,110000
11,110111,房山区,,fangshanqu,1,110000
12,110112,通州区,,tongzhouqu,1,110000
13,110113,顺义区,,shunyiqu,1,110000
14,110114,昌平区,,changpingqu,1,110000
15,110115,大兴区,,daxingqu,1,110000
16,110116,怀柔区,,huairouqu,1,110000
17,110117,平谷区,,pingguqu,1,110000
18,110228,密云县,,miyunxian,1,110000
19,110229,延庆县,,yanqingxian,1,110000
20,120000,天津,,tianjin,FALSE,0
21,120101,和平区,,hepingqu,1,120000
22,120102,河东区,,hedongqu,1,120000
23,120103,河西区,,hexiqu,1,120000
24,120104,南开区,,nankaiqu,1,120000
25,120105,河北区,,hebeiqu,1,120000
26,120106,红桥区,,hongqiaoqu,1,120000
27,120110,东丽区,,dongliqu,1,120000
28,120111,西青区,,xiqingqu,1,120000
29,120112,津南区,,jinnanqu,1,120000
30,120113,北辰区,,beichenqu,1,120000
31,120114,武清区,,wuqingqu,1,120000
32,120115,宝坻区,,baoqu,1,120000
33,120116,滨海新区,,binhaixinqu,1,120000
34,120221,宁河县,,ninghexian,1,120000
35,120223,静海县,,jinghaixian,1,120000
36,120225,蓟县,,jixian,1,120000
37,130000,河北,,hebei,FALSE,0
38,130100,石家庄市,,shijiazhuangshi,FALSE,130000
39,130102,长安区,,changanqu,1,130100
40,130129,赞皇县,,zanhuangxian,1,130100
41,130130,无极县,,wujixian,1,130100
42,130131,平山县,,pingshanxian,1,130100
43,130132,元氏县,,yuanshixian,1,130100
44,130133,赵县,,zhaoxian,1,130100
45,130181,辛集市,,xinjishi,1,130100
46,130182,藁城市,,chengshi,1,130100
47,130183,晋州市,,jinzhoushi,1,130100
48,130184,新乐市,,xinleshi,1,130100
49,130128,深泽县,,shenzexian,1,130100
50,130127,高邑县,,gaoyixian,1,130100
51,130126,灵寿县,,lingshouxian,1,130100
52,130103,桥东区,,qiaodongqu,1,130100
53,130104,桥西区,,qiaoxiqu,1,130100
54,130105,新华区,,xinhuaqu,1,130100
55,130107,井陉矿区,,jingkuangqu,1,130100
56,130108,裕华区,,yuhuaqu,1,130100
57,130121,井陉县,,jingxian,1,130100
58,130123,正定县,,zhengdingxian,1,130100
59,130124,栾城县,,chengxian,1,130100
60,130125,行唐县,,xingtangxian,1,130100
61,130185,鹿泉市,,luquanshi,1,130100
62,130200,唐山市,,tangshanshi,FALSE,130000
63,130202,路南区,,lunanqu,1,130200
64,130281,遵化市,,zunhuashi,1,130200
65,130230,唐海县,,tanghaixian,1,130200
66,130229,玉田县,,yutianxian,1,130200
67,130227,迁西县,,qianxixian,1,130200
68,130225,乐亭县,,letingxian,1,130200
69,130224,滦南县,,luannanxian,1,130200
70,130223,滦县,,luanxian,1,130200
71,130208,丰润区,,fengrunqu,1,130200
72,130207,丰南区,,fengnanqu,1,130200
73,130205,开平区,,kaipingqu,1,130200
74,130204,古冶区,,guyequ,1,130200
75,130203,路北区,,lubeiqu,1,130200
76,130283,迁安市,,qiananshi,1,130200
77,130300,秦皇岛市,,qinhuangdaoshi,FALSE,130000
78,130302,海港区,,haigangqu,1,130300
79,130303,山海关区,,shanhaiguanqu,1,130300
80,130304,北戴河区,,beidaihequ,1,130300
81,130321,青龙满族自治县,,qinglongmanzuzizhixian,1,130300
82,130322,昌黎县,,changlixian,1,130300
83,130323,抚宁县,,funingxian,1,130300
84,130324,卢龙县,,lulongxian,1,130300
85,130400,邯郸市,,handanshi,FALSE,130000
86,130402,邯山区,,hanshanqu,1,130400
87,130435,曲周县,,quzhouxian,1,130400
88,130434,魏县,,weixian,1,130400
89,130433,馆陶县,,guantaoxian,1,130400
90,130432,广平县,,guangpingxian,1,130400
91,130431,鸡泽县,,jizexian,1,130400
92,130430,邱县,,qiuxian,1,130400
93,130429,永年县,,yongnianxian,1,130400
94,130428,肥乡县,,feixiangxian,1,130400
95,130427,磁县,,cixian,1,130400
96,130426,涉县,,shexian,1,130400
97,130425,大名县,,damingxian,1,130400
98,130424,成安县,,chenganxian,1,130400
99,130423,临漳县,,linzhangxian,1,130400
100,130421,邯郸县,,handanxian,1,130400
101,130406,峰峰矿区,,fengfengkuangqu,1,130400
102,130404,复兴区,,fuxingqu,1,130400
103,130403,丛台区,,congtaiqu,1,130400
104,130481,武安市,,wuanshi,1,130400
105,130500,邢台市,,xingtaishi,FALSE,130000
106,130502,桥东区,,qiaodongqu,1,130500
107,130581,南宫市,,nangongshi,1,130500
108,130535,临西县,,linxixian,1,130500
109,130534,清河县,,qinghexian,1,130500
110,130533,威县,,weixian,1,130500
111,130532,平乡县,,pingxiangxian,1,130500
112,130531,广宗县,,guangzongxian,1,130500
113,130530,新河县,,xinhexian,1,130500
114,130529,巨鹿县,,juluxian,1,130500
115,130528,宁晋县,,ningjinxian,1,130500
116,130527,南和县,,nanhexian,1,130500
117,130526,任县,,renxian,1,130500
118,130525,隆尧县,,longyaoxian,1,130500
119,130524,柏乡县,,baixiangxian,1,130500
120,130523,内丘县,,neiqiuxian,1,130500
121,130522,临城县,,linchengxian,1,130500
122,130521,邢台县,,xingtaixian,1,130500
123,130503,桥西区,,qiaoxiqu,1,130500
124,130582,沙河市,,shaheshi,1,130500
125,130600,保定市,,baodingshi,FALSE,130000
126,130602,新市区,,xinshiqu,1,130600
127,130632,安新县,,anxinxian,1,130600
128,130633,易县,,yixian,1,130600
129,130634,曲阳县,,quyangxian,1,130600
130,130635,蠡县,,xian,1,130600
131,130636,顺平县,,shunpingxian,1,130600
132,130637,博野县,,boyexian,1,130600
133,130638,雄县,,xiongxian,1,130600
134,130681,涿州市,,zhoushi,1,130600
135,130682,定州市,,dingzhoushi,1,130600
136,130683,安国市,,anguoshi,1,130600
137,130631,望都县,,wangduxian,1,130600
138,130630,涞源县,,yuanxian,1,130600
139,130629,容城县,,rongchengxian,1,130600
140,130603,北市区,,beishiqu,1,130600
141,130604,南市区,,nanshiqu,1,130600
142,130621,满城县,,manchengxian,1,130600
143,130622,清苑县,,qingyuanxian,1,130600
144,130623,涞水县,,shuixian,1,130600
145,130624,阜平县,,fupingxian,1,130600
146,130625,徐水县,,xushuixian,1,130600
147,130626,定兴县,,dingxingxian,1,130600
148,130627,唐县,,tangxian,1,130600
149,130628,高阳县,,gaoyangxian,1,130600
150,130684,高碑店市,,gaobeidianshi,1,130600
151,130700,张家口市,,zhangjiakoushi,FALSE,130000
152,130702,桥东区,,qiaodongqu,1,130700
153,130732,赤城县,,chichengxian,1,130700
154,130731,涿鹿县,,luxian,1,130700
155,130730,怀来县,,huailaixian,1,130700
156,130729,万全县,,wanquanxian,1,130700
157,130728,怀安县,,huaianxian,1,130700
158,130727,阳原县,,yangyuanxian,1,130700
159,130726,蔚县,,weixian,1,130700
160,130725,尚义县,,shangyixian,1,130700
161,130724,沽源县,,guyuanxian,1,130700
162,130723,康保县,,kangbaoxian,1,130700
163,130722,张北县,,zhangbeixian,1,130700
164,130721,宣化县,,xuanhuaxian,1,130700
165,130706,下花园区,,xiahuayuanqu,1,130700
166,130705,宣化区,,xuanhuaqu,1,130700
167,130703,桥西区,,qiaoxiqu,1,130700
168,130733,崇礼县,,chonglixian,1,130700
169,130800,承德市,,chengdeshi,FALSE,130000
170,130802,双桥区,,shuangqiaoqu,1,130800
171,130827,宽城满族自治县,,kuanchengmanzuzizhixian,1,130800
172,130826,丰宁满族自治县,,fengningmanzuzizhixian,1,130800
173,130825,隆化县,,longhuaxian,1,130800
174,130824,滦平县,,luanpingxian,1,130800
175,130823,平泉县,,pingquanxian,1,130800
176,130822,兴隆县,,xinglongxian,1,130800
177,130821,承德县,,chengdexian,1,130800
178,130804,鹰手营子矿区,,yingshouyingzikuangqu,1,130800
179,130803,双滦区,,shuangluanqu,1,130800
180,130828,围场满族蒙古族自治县,,weichangmanzumengguzuzizhixian,1,130800
181,130900,沧州市,,cangzhoushi,FALSE,130000
182,130902,新华区,,xinhuaqu,1,130900
183,130983,黄骅市,,huangshi,1,130900
184,130982,任丘市,,renqiushi,1,130900
185,130981,泊头市,,botoushi,1,130900
186,130930,孟村回族自治县,,mengcunhuizuzizhixian,1,130900
187,130929,献县,,xianxian,1,130900
188,130928,吴桥县,,wuqiaoxian,1,130900
189,130927,南皮县,,nanpixian,1,130900
190,130926,肃宁县,,suningxian,1,130900
191,130925,盐山县,,yanshanxian,1,130900
192,130924,海兴县,,haixingxian,1,130900
193,130923,东光县,,dongguangxian,1,130900
194,130922,青县,,qingxian,1,130900
195,130921,沧县,,cangxian,1,130900
196,130903,运河区,,yunhequ,1,130900
197,130984,河间市,,hejianshi,1,130900
198,131000,廊坊市,,langfangshi,FALSE,130000
199,131002,安次区,,anciqu,1,131000
200,131081,霸州市,,bazhoushi,1,131000
201,131028,大厂回族自治县,,dachanghuizuzizhixian,1,131000
202,131026,文安县,,wenanxian,1,131000
203,131025,大城县,,dachengxian,1,131000
204,131024,香河县,,xianghexian,1,131000
205,131023,永清县,,yongqingxian,1,131000
206,131022,固安县,,guanxian,1,131000
207,131003,广阳区,,guangyangqu,1,131000
208,131082,三河市,,sanheshi,1,131000
209,131100,衡水市,,hengshuishi,FALSE,130000
210,131102,桃城区,,taochengqu,1,131100
211,131181,冀州市,,jizhoushi,1,131100
212,131128,阜城县,,fuchengxian,1,131100
213,131127,景县,,jingxian,1,131100
214,131126,故城县,,guchengxian,1,131100
215,131125,安平县,,anpingxian,1,131100
216,131124,饶阳县,,raoyangxian,1,131100
217,131123,武强县,,wuqiangxian,1,131100
218,131122,武邑县,,wuyixian,1,131100
219,131121,枣强县,,zaoqiangxian,1,131100
220,131182,深州市,,shenzhoushi,1,131100
221,140000,山西,,shanxi,FALSE,0
222,140100,太原市,,taiyuanshi,FALSE,140000
223,140105,小店区,,xiaodianqu,1,140100
224,140123,娄烦县,,loufanxian,1,140100
225,140122,阳曲县,,yangquxian,1,140100
226,140121,清徐县,,qingxuxian,1,140100
227,140110,晋源区,,jinyuanqu,1,140100
228,140109,万柏林区,,wanbailinqu,1,140100
229,140108,尖草坪区,,jiancaopingqu,1,140100
230,140107,杏花岭区,,xinghualingqu,1,140100
231,140106,迎泽区,,yingzequ,1,140100
232,140181,古交市,,gujiaoshi,1,140100
233,140200,大同市,,datongshi,FALSE,140000
234,140202,城区,,chengqu,1,140200
235,140226,左云县,,zuoyunxian,1,140200
236,140225,浑源县,,hunyuanxian,1,140200
237,140224,灵丘县,,lingqiuxian,1,140200
238,140223,广灵县,,guanglingxian,1,140200
239,140222,天镇县,,tianzhenxian,1,140200
240,140221,阳高县,,yanggaoxian,1,140200
241,140212,新荣区,,xinrongqu,1,140200
242,140211,南郊区,,nanjiaoqu,1,140200
243,140203,矿区,,kuangqu,1,140200
244,140227,大同县,,datongxian,1,140200
245,140300,阳泉市,,yangquanshi,FALSE,140000
246,140302,城区,,chengqu,1,140300
247,140303,矿区,,kuangqu,1,140300
248,140311,郊区,,jiaoqu,1,140300
249,140321,平定县,,pingdingxian,1,140300
250,140322,盂县,,yuxian,1,140300
251,140400,长治市,,changzhishi,FALSE,140000
252,140402,城区,,chengqu,1,140400
253,140431,沁源县,,qinyuanxian,1,140400
254,140430,沁县,,qinxian,1,140400
255,140429,武乡县,,wuxiangxian,1,140400
256,140428,长子县,,changzixian,1,140400
257,140427,壶关县,,huguanxian,1,140400
258,140426,黎城县,,lichengxian,1,140400
259,140425,平顺县,,pingshunxian,1,140400
260,140424,屯留县,,tunliuxian,1,140400
261,140423,襄垣县,,xiangyuanxian,1,140400
262,140421,长治县,,changzhixian,1,140400
263,140411,郊区,,jiaoqu,1,140400
264,140481,潞城市,,luchengshi,1,140400
265,140500,晋城市,,jinchengshi,FALSE,140000
266,140502,城区,,chengqu,1,140500
267,140521,沁水县,,qinshuixian,1,140500
268,140522,阳城县,,yangchengxian,1,140500
269,140524,陵川县,,lingchuanxian,1,140500
270,140525,泽州县,,zezhouxian,1,140500
271,140581,高平市,,gaopingshi,1,140500
272,140600,朔州市,,shuozhoushi,FALSE,140000
273,140602,朔城区,,shuochengqu,1,140600
274,140603,平鲁区,,pingluqu,1,140600
275,140621,山阴县,,shanyinxian,1,140600
276,140622,应县,,yingxian,1,140600
277,140623,右玉县,,youyuxian,1,140600
278,140624,怀仁县,,huairenxian,1,140600
279,140700,晋中市,,jinzhongshi,FALSE,140000
280,140702,榆次区,,yuciqu,1,140700
281,140729,灵石县,,lingshixian,1,140700
282,140728,平遥县,,pingyaoxian,1,140700
283,140727,祁县,,qixian,1,140700
284,140726,太谷县,,taiguxian,1,140700
285,140725,寿阳县,,shouyangxian,1,140700
286,140724,昔阳县,,xiyangxian,1,140700
287,140723,和顺县,,heshunxian,1,140700
288,140722,左权县,,zuoquanxian,1,140700
289,140721,榆社县,,yushexian,1,140700
290,140781,介休市,,jiexiushi,1,140700
291,140800,运城市,,yunchengshi,FALSE,140000
292,140802,盐湖区,,yanhuqu,1,140800
293,140881,永济市,,yongjishi,1,140800
294,140830,芮城县,,chengxian,1,140800
295,140829,平陆县,,pingluxian,1,140800
296,140828,夏县,,xiaxian,1,140800
297,140827,垣曲县,,yuanquxian,1,140800
298,140826,绛县,,xian,1,140800
299,140825,新绛县,,xinxian,1,140800
300,140824,稷山县,,shanxian,1,140800
301,140823,闻喜县,,wenxixian,1,140800
302,140822,万荣县,,wanrongxian,1,140800
303,140821,临猗县,,linxian,1,140800
304,140882,河津市,,hejinshi,1,140800
305,140900,忻州市,,xinzhoushi,FALSE,140000
306,140902,忻府区,,xinfuqu,1,140900
307,140932,偏关县,,pianguanxian,1,140900
308,140931,保德县,,baodexian,1,140900
309,140930,河曲县,,hequxian,1,140900
310,140929,岢岚县,,xian,1,140900
311,140928,五寨县,,wuzhaixian,1,140900
312,140927,神池县,,shenchixian,1,140900
313,140926,静乐县,,jinglexian,1,140900
314,140925,宁武县,,ningwuxian,1,140900
315,140924,繁峙县,,fanzhixian,1,140900
316,140923,代县,,daixian,1,140900
317,140922,五台县,,wutaixian,1,140900
318,140921,定襄县,,dingxiangxian,1,140900
319,140981,原平市,,yuanpingshi,1,140900
320,141000,临汾市,,linfenshi,FALSE,140000
321,141002,尧都区,,yaoduqu,1,141000
322,141081,侯马市,,houmashi,1,141000
323,141034,汾西县,,fenxixian,1,141000
324,141033,蒲县,,puxian,1,141000
325,141032,永和县,,yonghexian,1,141000
326,141031,隰县,,xian,1,141000
327,141030,大宁县,,daningxian,1,141000
328,141029,乡宁县,,xiangningxian,1,141000
329,141028,吉县,,jixian,1,141000
330,141027,浮山县,,fushanxian,1,141000
331,141026,安泽县,,anzexian,1,141000
332,141025,古县,,guxian,1,141000
333,141024,洪洞县,,hongdongxian,1,141000
334,141023,襄汾县,,xiangfenxian,1,141000
335,141022,翼城县,,yichengxian,1,141000
336,141021,曲沃县,,quwoxian,1,141000
337,141082,霍州市,,huozhoushi,1,141000
338,141100,吕梁市,,lvliangshi,FALSE,140000
339,141102,离石区,,lishiqu,1,141100
340,141181,孝义市,,xiaoyishi,1,141100
341,141130,交口县,,jiaokouxian,1,141100
342,141129,中阳县,,zhongyangxian,1,141100
343,141128,方山县,,fangshanxian,1,141100
344,141127,岚县,,xian,1,141100
345,141126,石楼县,,shilouxian,1,141100
346,141125,柳林县,,liulinxian,1,141100
347,141124,临县,,linxian,1,141100
348,141123,兴县,,xingxian,1,141100
349,141122,交城县,,jiaochengxian,1,141100
350,141121,文水县,,wenshuixian,1,141100
351,141182,汾阳市,,fenyangshi,1,141100
352,150000,内蒙古,,neimenggu,FALSE,0
353,150100,呼和浩特市,,huhehaoteshi,FALSE,150000
354,150102,新城区,,xinchengqu,1,150100
355,150103,回民区,,huiminqu,1,150100
356,150104,玉泉区,,yuquanqu,1,150100
357,150105,赛罕区,,saihanqu,1,150100
358,150121,土默特左旗,,tumotezuoqi,1,150100
359,150122,托克托县,,tuoketuoxian,1,150100
360,150123,和林格尔县,,helingeerxian,1,150100
361,150124,清水河县,,qingshuihexian,1,150100
362,150125,武川县,,wuchuanxian,1,150100
363,150200,包头市,,baotoushi,FALSE,150000
364,150202,东河区,,donghequ,1,150200
365,150203,昆都仑区,,kundulunqu,1,150200
366,150204,青山区,,qingshanqu,1,150200
367,150205,石拐区,,shiguaiqu,1,150200
368,150206,白云鄂博矿区,,baiyunebokuangqu,1,150200
369,150207,九原区,,jiuyuanqu,1,150200
370,150221,土默特右旗,,tumoteyouqi,1,150200
371,150222,固阳县,,guyangxian,1,150200
372,150223,达尔罕茂明安联合旗,,daerhanmaominganlianheqi,1,150200
373,150300,乌海市,,wuhaishi,FALSE,150000
374,150302,海勃湾区,,haibowanqu,1,150300
375,150303,海南区,,hainanqu,1,150300
376,150304,乌达区,,wudaqu,1,150300
377,150400,赤峰市,,chifengshi,FALSE,150000
378,150402,红山区,,hongshanqu,1,150400
379,150429,宁城县,,ningchengxian,1,150400
380,150428,喀喇沁旗,,kalaqinqi,1,150400
381,150426,翁牛特旗,,wengniuteqi,1,150400
382,150425,克什克腾旗,,keshiketengqi,1,150400
383,150424,林西县,,linxixian,1,150400
384,150423,巴林右旗,,balinyouqi,1,150400
385,150422,巴林左旗,,balinzuoqi,1,150400
386,150421,阿鲁科尔沁旗,,alukeerqinqi,1,150400
387,150404,松山区,,songshanqu,1,150400
388,150403,元宝山区,,yuanbaoshanqu,1,150400
389,150430,敖汉旗,,aohanqi,1,150400
390,150500,通辽市,,tongliaoshi,FALSE,150000
391,150502,科尔沁区,,keerqinqu,1,150500
392,150521,科尔沁左翼中旗,,keerqinzuoyizhongqi,1,150500
393,150522,科尔沁左翼后旗,,keerqinzuoyihouqi,1,150500
394,150523,开鲁县,,kailuxian,1,150500
395,150524,库伦旗,,kulunqi,1,150500
396,150525,奈曼旗,,naimanqi,1,150500
397,150526,扎鲁特旗,,zhaluteqi,1,150500
398,150581,霍林郭勒市,,huolinguoleshi,1,150500
399,150600,鄂尔多斯市,,eerduosishi,FALSE,150000
400,150602,东胜区,,dongshengqu,1,150600
401,150621,达拉特旗,,dalateqi,1,150600
402,150622,准格尔旗,,zhungeerqi,1,150600
403,150623,鄂托克前旗,,etuokeqianqi,1,150600
404,150624,鄂托克旗,,etuokeqi,1,150600
405,150625,杭锦旗,,hangjinqi,1,150600
406,150626,乌审旗,,wushenqi,1,150600
407,150627,伊金霍洛旗,,yijinhuoluoqi,1,150600
408,150700,呼伦贝尔市,,hulunbeiershi,FALSE,150000
409,150702,海拉尔区,,hailaerqu,1,150700
410,150784,额尔古纳市,,eergunashi,1,150700
411,150783,扎兰屯市,,zhalantunshi,1,150700
412,150782,牙克石市,,yakeshishi,1,150700
413,150781,满洲里市,,manzhoulishi,1,150700
414,150727,新巴尔虎右旗,,xinbaerhuyouqi,1,150700
415,150726,新巴尔虎左旗,,xinbaerhuzuoqi,1,150700
416,150725,陈巴尔虎旗,,chenbaerhuqi,1,150700
417,150724,鄂温克族自治旗,,ewenkezuzizhiqi,1,150700
418,150723,鄂伦春自治旗,,elunchunzizhiqi,1,150700
419,150722,莫力达瓦达斡尔族自治旗,,molidawadawoerzuzizhiqi,1,150700
420,150721,阿荣旗,,arongqi,1,150700
421,150785,根河市,,genheshi,1,150700
422,150800,巴彦淖尔市,,bayannaoershi,FALSE,150000
423,150802,临河区,,linhequ,1,150800
424,150821,五原县,,wuyuanxian,1,150800
425,150822,磴口县,,kouxian,1,150800
426,150823,乌拉特前旗,,wulateqianqi,1,150800
427,150824,乌拉特中旗,,wulatezhongqi,1,150800
428,150825,乌拉特后旗,,wulatehouqi,1,150800
429,150826,杭锦后旗,,hangjinhouqi,1,150800
430,150900,乌兰察布市,,wulanchabushi,FALSE,150000
431,150902,集宁区,,jiningqu,1,150900
432,150929,四子王旗,,siziwangqi,1,150900
433,150928,察哈尔右翼后旗,,chahaeryouyihouqi,1,150900
434,150927,察哈尔右翼中旗,,chahaeryouyizhongqi,1,150900
435,150926,察哈尔右翼前旗,,chahaeryouyiqianqi,1,150900
436,150925,凉城县,,liangchengxian,1,150900
437,150924,兴和县,,xinghexian,1,150900
438,150923,商都县,,shangduxian,1,150900
439,150922,化德县,,huadexian,1,150900
440,150921,卓资县,,zhuozixian,1,150900
441,150981,丰镇市,,fengzhenshi,1,150900
442,152200,兴安盟,,xinganmeng,FALSE,150000
443,152201,乌兰浩特市,,wulanhaoteshi,1,152200
444,152202,阿尔山市,,aershanshi,1,152200
445,152221,科尔沁右翼前旗,,keerqinyouyiqianqi,1,152200
446,152222,科尔沁右翼中旗,,keerqinyouyizhongqi,1,152200
447,152223,扎赉特旗,,zhateqi,1,152200
448,152224,突泉县,,tuquanxian,1,152200
449,152500,锡林郭勒盟,,xilinguolemeng,FALSE,150000
450,152501,二连浩特市,,erlianhaoteshi,1,152500
451,152530,正蓝旗,,zhenglanqi,1,152500
452,152529,正镶白旗,,zhengxiangbaiqi,1,152500
453,152528,镶黄旗,,xianghuangqi,1,152500
454,152527,太仆寺旗,,taipusiqi,1,152500
455,152526,西乌珠穆沁旗,,xiwuzhumuqinqi,1,152500
456,152525,东乌珠穆沁旗,,dongwuzhumuqinqi,1,152500
457,152524,苏尼特右旗,,suniteyouqi,1,152500
458,152523,苏尼特左旗,,sunitezuoqi,1,152500
459,152522,阿巴嘎旗,,abagaqi,1,152500
460,152502,锡林浩特市,,xilinhaoteshi,1,152500
461,152531,多伦县,,duolunxian,1,152500
462,152900,阿拉善盟,,alashanmeng,FALSE,150000
463,152921,阿拉善左旗,,alashanzuoqi,1,152900
464,152922,阿拉善右旗,,alashanyouqi,1,152900
465,152923,额济纳旗,,ejinaqi,1,152900
466,210000,辽宁,,liaoning,FALSE,0
467,210100,沈阳市,,shenyangshi,FALSE,210000
468,210102,和平区,,hepingqu,1,210100
469,210124,法库县,,fakuxian,1,210100
470,210123,康平县,,kangpingxian,1,210100
471,210122,辽中县,,liaozhongxian,1,210100
472,210114,于洪区,,yuhongqu,1,210100
473,210113,沈北新区,,shenbeixinqu,1,210100
474,210112,东陵区,,donglingqu,1,210100
475,210111,苏家屯区,,sujiatunqu,1,210100
476,210106,铁西区,,tiexiqu,1,210100
477,210105,皇姑区,,huangguqu,1,210100
478,210104,大东区,,dadongqu,1,210100
479,210103,沈河区,,shenhequ,1,210100
480,210181,新民市,,xinminshi,1,210100
481,210200,大连市,,dalianshi,FALSE,210000
482,210202,中山区,,zhongshanqu,1,210200
483,210282,普兰店市,,pulandianshi,1,210200
484,210281,瓦房店市,,wafangdianshi,1,210200
485,210224,长海县,,changhaixian,1,210200
486,210213,金州区,,jinzhouqu,1,210200
487,210212,旅顺口区,,lvshunkouqu,1,210200
488,210211,甘井子区,,ganjingziqu,1,210200
489,210204,沙河口区,,shahekouqu,1,210200
490,210203,西岗区,,xigangqu,1,210200
491,210283,庄河市,,zhuangheshi,1,210200
492,210300,鞍山市,,anshanshi,FALSE,210000
493,210302,铁东区,,tiedongqu,1,210300
494,210303,铁西区,,tiexiqu,1,210300
495,210304,立山区,,lishanqu,1,210300
496,210311,千山区,,qianshanqu,1,210300
497,210321,台安县,,taianxian,1,210300
498,210323,岫岩满族自治县,,yanmanzuzizhixian,1,210300
499,210381,海城市,,haichengshi,1,210300
500,210400,抚顺市,,fushunshi,FALSE,210000
501,210402,新抚区,,xinfuqu,1,210400
502,210403,东洲区,,dongzhouqu,1,210400
503,210404,望花区,,wanghuaqu,1,210400
504,210411,顺城区,,shunchengqu,1,210400
505,210421,抚顺县,,fushunxian,1,210400
506,210422,新宾满族自治县,,xinbinmanzuzizhixian,1,210400
507,210423,清原满族自治县,,qingyuanmanzuzizhixian,1,210400
508,210500,本溪市,,benxishi,FALSE,210000
509,210502,平山区,,pingshanqu,1,210500
510,210503,溪湖区,,xihuqu,1,210500
511,210504,明山区,,mingshanqu,1,210500
512,210505,南芬区,,nanfenqu,1,210500
513,210521,本溪满族自治县,,benximanzuzizhixian,1,210500
514,210522,桓仁满族自治县,,huanrenmanzuzizhixian,1,210500
515,210600,丹东市,,dandongshi,FALSE,210000
516,210602,元宝区,,yuanbaoqu,1,210600
517,210603,振兴区,,zhenxingqu,1,210600
518,210604,振安区,,zhenanqu,1,210600
519,210624,宽甸满族自治县,,kuandianmanzuzizhixian,1,210600
520,210681,东港市,,donggangshi,1,210600
521,210682,凤城市,,fengchengshi,1,210600
522,210700,锦州市,,jinzhoushi,FALSE,210000
523,210702,古塔区,,gutaqu,1,210700
524,210703,凌河区,,linghequ,1,210700
525,210711,太和区,,taihequ,1,210700
526,210726,黑山县,,heishanxian,1,210700
527,210727,义县,,yixian,1,210700
528,210781,凌海市,,linghaishi,1,210700
529,210782,北镇市,,beizhenshi,1,210700
530,210800,营口市,,yingkoushi,FALSE,210000
531,210802,站前区,,zhanqianqu,1,210800
532,210803,西市区,,xishiqu,1,210800
533,210804,鲅鱼圈区,,yuquanqu,1,210800
534,210811,老边区,,laobianqu,1,210800
535,210881,盖州市,,gaizhoushi,1,210800
536,210882,大石桥市,,dashiqiaoshi,1,210800
537,210900,阜新市,,fuxinshi,FALSE,210000
538,210902,海州区,,haizhouqu,1,210900
539,210903,新邱区,,xinqiuqu,1,210900
540,210904,太平区,,taipingqu,1,210900
541,210905,清河门区,,qinghemenqu,1,210900
542,210911,细河区,,xihequ,1,210900
543,210921,阜新蒙古族自治县,,fuxinmengguzuzizhixian,1,210900
544,210922,彰武县,,zhangwuxian,1,210900
545,211000,辽阳市,,liaoyangshi,FALSE,210000
546,211002,白塔区,,baitaqu,1,211000
547,211003,文圣区,,wenshengqu,1,211000
548,211004,宏伟区,,hongweiqu,1,211000
549,211005,弓长岭区,,gongchanglingqu,1,211000
550,211011,太子河区,,taizihequ,1,211000
551,211021,辽阳县,,liaoyangxian,1,211000
552,211081,灯塔市,,dengtashi,1,211000
553,211100,盘锦市,,panjinshi,FALSE,210000
554,211102,双台子区,,shuangtaiziqu,1,211100
555,211103,兴隆台区,,xinglongtaiqu,1,211100
556,211121,大洼县,,dawaxian,1,211100
557,211122,盘山县,,panshanxian,1,211100
558,211200,铁岭市,,tielingshi,FALSE,210000
559,211202,银州区,,yinzhouqu,1,211200
560,211204,清河区,,qinghequ,1,211200
561,211221,铁岭县,,tielingxian,1,211200
562,211223,西丰县,,xifengxian,1,211200
563,211224,昌图县,,changtuxian,1,211200
564,211281,调兵山市,,diaobingshanshi,1,211200
565,211282,开原市,,kaiyuanshi,1,211200
566,211300,朝阳市,,chaoyangshi,FALSE,210000
567,211302,双塔区,,shuangtaqu,1,211300
568,211303,龙城区,,longchengqu,1,211300
569,211321,朝阳县,,chaoyangxian,1,211300
570,211322,建平县,,jianpingxian,1,211300
571,211324,喀喇沁左翼蒙古族自治县,,kalaqinzuoyimengguzuzizhixian,1,211300
572,211381,北票市,,beipiaoshi,1,211300
573,211382,凌源市,,lingyuanshi,1,211300
574,211400,葫芦岛市,,huludaoshi,FALSE,210000
575,211402,连山区,,lianshanqu,1,211400
576,211403,龙港区,,longgangqu,1,211400
577,211404,南票区,,nanpiaoqu,1,211400
578,211421,绥中县,,suizhongxian,1,211400
579,211422,建昌县,,jianchangxian,1,211400
580,211481,兴城市,,xingchengshi,1,211400
581,220000,吉林,,jilin,FALSE,0
582,220100,长春市,,changchunshi,FALSE,220000
583,220102,南关区,,nanguanqu,1,220100
584,220182,榆树市,,yushushi,1,220100
585,220181,九台市,,jiutaishi,1,220100
